level		chinese		japanese		korean		pos
4	:	度	:	ど	:	도, 정도	:	conjunction
4	:	何	:	なん	:	‘なに’의 음편형, 몇…	:	conjunction
4	:	日	:	にち	:	일, 일요일, …일	:	conjunction
4	:	人	:	にん	:	사람, 인품, 사람	:	conjunction
4	:	年	:	ねん	:	년, 한 해	:	conjunction
4	:	杯·盃	:	はい	:	잔, 술잔, 상배	:	conjunction
4	:	箱·函	:	はこ	:	상자, 궤짝, 철도 차량	:	conjunction
4	:	番	:	ばん	:	순서, 차례	:	conjunction
4	:	別	:	べつ	:	구별, 차이, 다름	:	conjunction
4	:	屋	:	や	:	전문가, 쟁이, 꾼, 지붕	:	conjunction
4	:		:	ああ	:	저렇게, 저처럼	:	adverb
4	:		:	あんなに	:	그렇게	:	adverb
4	:	如何	:	いかが	:	어떻게, 어떻습니까	:	adverb
4	:	一一	:	いちいち	:	일일이, 하나하나, 빠짐없이	:	adverb
4	:	一体	:	いったい	:	전반적으로, 대체로	:	adverb
4	:	一杯	:	いっぱい	:	가득	:	adverb
4	:	何時か	:	いつか	:	언젠가, 전하여, 이전에	:	adverb
4	:	必ず	:	かならず	:	반드시, 꼭	:	adverb
4	:	可成·可也	:	かなり	:	제법, 어지간히, 상당히	:	adverb
4	:		:	きっと	:	꼭, 반드시	:	adverb
4	:	急に	:	きゅうに	:	갑자기	:	adverb
4	:	結構	:	けっこう	:	훌륭함, 좋음	:	adverb
4	:	決して	:	けっして	:	결코, 절대로	:	adverb
4	:		:	こんなに	:	이토록, 이렇게	:	adverb
4	:	先	:	さっき	:	아까, 조금 전	:	adverb
4	:	確り·聢り	:	しっかり	:	단단히, 꼭, 똑똑히	:	adverb
4	:	十分·充分	:	じゅうぶん	:	충분, 십분	:	adverb
4	:	直ぐに	:	すぐに	:	곧, 즉시, 곧바로, 정직하게	:	adverb
4	:		:	すっかり	:	죄다, 모두, 아주	:	adverb
4	:	随分	:	ずいぶん	:	대단히, 몹시, 충분히	:	adverb
4	:		:	ずっと	:	훨씬, 매우, 쭉, 쑥, 휙	:	adverb
4	:	全然	:	ぜんぜん	:	전연, 전혀, 온통, 모조리	:	adverb
4	:		:	そう	:	그렇게, 그리, 그래, 정말	:	adverb
4	:	それ程·其れ程	:	それほど	:	그렇게, 그다지, 그만큼	:	adverb
4	:		:	そろそろ	:	슬슬	:	adverb
4	:		:	そんなに	:	그렇게	:	adverb
4	:	大底·大抵	:	たいてい	:	대개, 대부분, 정도껏	:	adverb
4	:	確か·慥か	:	たしか	:	확실함, 틀림없음	:	adverb
4	:	例えば·譬えば	:	たとえば	:	예를 들면, 예컨대, 가령	:	adverb
4	:	多分	:	たぶん	:	대개, 아마	:	adverb
4	:	大体	:	だいたい	:	대체, 줄거리, 대개, 대다수	:	adverb
4	:	大分	:	だいぶ	:	상당히, 어지간히, 꽤	:	adverb
4	:		:	ちっとも	:	조금도, 전연, 잠시도	:	adverb
4	:	丁度·恰度	:	ちょうど	:	꼭, 정확히, 마치, 마침, 알맞게	:	adverb
4	:	都合	:	つごう	:	다른 일과의 관계, 형편	:	adverb
4	:	出来る丈	:	できるだけ	:	가능한 한, 되도록	:	adverb
4	:	到頭	:	とうとう	:	드디어, 결국, 마침내	:	adverb
4	:	遠く	:	とおく	:	먼 곳, 멀리, 훨씬, 매우	:	adverb
4	:	特に	:	とくに	:	특히, 특별히	:	adverb
4	:	特別	:	とくべつ	:	특별, 별로, 그다지	:	adverb
4	:		:	どんどん	:	자꾸, 계속, 일사천리로	:	adverb
4	:		:	どんなに	:	아무리	:	adverb
4	:	中中	:	なかなか	:	상당히, 꽤, 좀체	:	adverb
4	:	何·何ど	:	など	:	왜, 어째서, 무엇 때문에	:	adverb
4	:	成る可く	:	なるべく	:	될 수 있는 한, 가능한 한	:	adverb
4	:	成る程	:	なるほど	:	정말, 과연	:	adverb
4	:	初めて·始めて	:	はじめて	:	처음, 비로소, 첫 번째	:	adverb
4	:		:	はじめに	:	우선, 먼저	:	adverb
4	:		:	はっきり	:	똑똑히, 명확히	:	adverb
4	:	非常に	:	ひじょうに	:	매우, 상당히	:	adverb
4	:	普通	:	ふつう	:	보통, 대개	:	adverb
4	:		:	ぺらぺら	:	술술, 펄럭펄럭	:	adverb
4	:	殆ど	:	ほとんど	:	대부분, 거의, 대략	:	adverb
4	:		:	ほんとうに	:	정말이지, 실로, 참으로	:	adverb
4	:	先ず	:	まず	:	우선, 최초에, 첫째로	:	adverb
4	:	皆	:	みな	:	다, 모두, 모두들, 전부	:	adverb
4	:		:	もう	:	벌써, 이미, 더	:	adverb
4	:		:	もうすぐ	:	이제 곧, 머지않아	:	adverb
4	:	もう一つ	:	もうひとつ	:	조금 더, 약간	:	adverb
4	:	若し	:	もし	:	만약, 만일, 혹시	:	adverb
4	:	勿論	:	もちろん	:	물론, 말할 것도 없이	:	adverb
4	:		:	やっと	:	겨우, 가까스로	:	adverb
4	:	矢張り	:	やはり	:	역시, 전과 같이	:	adverb
4	:	良く·善く	:	よく	:	잘, 충분히, 곧잘	:	adverb
4	:	克く·能く	:	よく	:	잘, 능히, 용케, 잘도	:	adverb
4	:	態態	:	わざわざ	:	일부러, 특별히, 고의로	:	adverb
4	:		:	あの	:	저	:	interjection
4	:		:	ええ	:	네, 예, 음…예	:	interjection
4	:		:	お	:	엇, 응, 어	:	interjection
4	:		:	おや	:	아니, 어머나, 이런	:	interjection
4	:		:	さあ	:	자아, 어서, 아아, 글쎄	:	interjection
4	:		:	そう	:	그렇게, 그리, 그래, 정말	:	interjection
4	:	ただ今•只今•唯今	:	ただいま	:	지금, 현재, 다녀왔습니다	:	interjection
4	:	頼む	:	たの-む	:	부탁하다, 믿게 하다	:	interjection
4	:	成る程	:	なるほど	:	정말, 과연	:	interjection
4	:		:	もう	:	벌써, 이미	:	interjection
4	:	安全	:	あんぜん	:	안전	:	adjectiveverb
4	:	如何	:	いかが	:	어떻게, 어떻습니까	:	adjectiveverb
4	:	一生懸命	:	いっしょうけんめい	:	목숨 걸고 일을 함	:	adjectiveverb
4	:	可成·可也	:	かなり	:	제법, 어지간히, 상당히	:	adjectiveverb
4	:	簡単	:	かんたん	:	간단	:	adjectiveverb
4	:	危険	:	きけん	:	위험	:	adjectiveverb
4	:	結構	:	けっこう	:	훌륭함, 좋음, 부족됨이 없음	:	adjectiveverb
4	:	盛ん·壮ん	:	さかん	:	성함, 기세가 좋음, 맹렬함	:	adjectiveverb
4	:	十分·充分	:	じゅうぶん	:	충분, 십분	:	adjectiveverb
4	:	自由	:	じゆう	:	자유	:	adjectiveverb
4	:	随分	:	ずいぶん	:	대단히, 몹시, 충분히, 부디	:	adjectiveverb
4	:	大切	:	たいせつ	:	중요, 귀중, 소중, 필요	:	adjectiveverb
4	:	確か·慥か	:	たしか	:	확실함, 틀림없음	:	adjectiveverb
4	:	楽しみ	:	たのしみ	:	즐거움, 낙, 취미	:	adjectiveverb
4	:	大事	:	だいじ	:	큰일, 대사, 소중함	:	adjectiveverb
4	:	丁寧·叮嚀	:	ていねい	:	친절함, 정중함	:	adjectiveverb
4	:	特別	:	とくべつ	:	특별, 별로, 그다지	:	adjectiveverb
4	:	反対	:	はんたい	:	반대	:	adjectiveverb
4	:	複雑	:	ふくざつ	:	복잡	:	adjectiveverb
4	:	下手	:	へた	:	서투름, 어중간함	:	adjectiveverb
4	:	変	:	へん	:	변, 변화	:	adjectiveverb
4	:	別	:	べつ	:	구별, 차이, 다름	:	adjectiveverb
4	:	本気	:	ほんき	:	본마음, 진심, 본정신	:	adjectiveverb
4	:	真面目	:	まじめ	:	진심, 진정, 착실함, 성실함	:	adjectiveverb
4	:	無理	:	むり	:	무리, 도리가 아님	:	adjectiveverb
4	:	立派	:	りっぱ	:	훌륭함, 정당함	:	adjectiveverb
4	:		:	ソフト	:	소프트, 부드러움	:	adjectiveverb
4	:	お大事に•御大事に	:	おだいじに	:	몸조심해	:	etc
4	:		:	けれども	:	…지만, 그러나, … 하나	:	etc
4	:	此れから	:	これから	:	이제부터, 앞으로,	:	etc
4	:		:	さ-す	:	…시키다	:	etc
4	:	然し·併し	:	しかし	:	그러나, 그렇지만, 그런데	:	etc
4	:		:	じゃ	:	단정의 뜻	:	etc
4	:		:	すると	:	그러자, 그러면, 그렇다면	:	etc
4	:	然して	:	そうして	:	그리고, 그리고나서	:	etc
4	:		:	そして	:	그리고	:	etc
4	:		:	それから	:	그 다음에, 그리고	:	etc
4	:		:	それで	:	그래서	:	etc
4	:		:	それでは	:	그러면, 그럼, 그렇다면	:	etc
4	:		:	それに	:	그런데도, 그러함에도	:	etc
4	:	偶に	:	たまに	:	드물게, 가끔.	:	etc
4	:	足りない	:	たりない	:	모자라다, 둔하다	:	etc
4	:		:	だから	:	그러므로, 그러니까, 그래서	:	etc
4	:	詰まらない	:	つまらない	:	하찮다, 시시하다	:	etc
4	:		:	では	:	그러면, 그렇다면, 그럼	:	etc
4	:		:	ない	:	…지 아니하다	:	etc
4	:	又は	:	または	:	또는, 혹은, 그게 아니면	:	etc
5	:	秋	:	あき	:	가을	:	noun
5	:	朝	:	あさ	:	아침	:	noun
5	:	朝ご飯	:	あさごはん	:	아침 밥	:	noun
5	:	明後日	:	あさって	:	모레	:	noun
5	:	足	:	あし	:	발, 걸음, 보조	:	noun
5	:	明日	:	あした	:	내일	:	noun
5	:	頭	:	あたま	:	머리, 두부, 두발, 머리칼	:	noun
5	:	彼方	:	あちら	:	저쪽, 저기, 저것	:	noun
5	:	後	:	あと	:	뒤, 뒤쪽, 후방, 앞으로, 아직	:	noun
5	:	兄	:	あに	:	형, 오빠	:	noun
5	:	姉	:	あね	:	언니, 손위 누이	:	noun
5	:	余り	:	あまり	:	남은 것, 나머지, 지나치게	:	noun
5	:	雨	:	あめ	:	비, 우천	:	noun
5	:	家	:	いえ	:	집, 주택, 자택	:	noun
5	:	幾つ	:	いくつ	:	몇, 몇 개, 몇 살	:	noun
5	:		:	いくら	:	얼마, 어느 정도	:	noun
5	:	池	:	いけ	:	못, 연지	:	noun
5	:	医者	:	いしゃ	:	의사	:	noun
5	:	椅子	:	いす	:	의자, 관직 등의 직위, 자리	:	noun
5	:	一	:	いち	:	일, 하나, 첫째, 하나의, 어떤	:	noun
5	:	一円	:	いちえん	:	일원, 어떤 장소 일대, 1엔	:	noun
5	:	一月	:	いちがつ	:	일월, 정월	:	noun
5	:	一時	:	いちじ	:	일시, 한때, 동시	:	noun
5	:	一日	:	いちにち	:	일일, 하루, 하루종일	:	noun
5	:	一年	:	いちねん	:	일 년, 한 해, 한 해 동안	:	noun
5	:	一倍	:	いちばい	:	곱, 일배, 두 배, 갑절	:	noun
5	:	一番	:	いちばん	:	일번, 첫째, 상책, 가장, 제일	:	noun
5	:	一枚	:	いちまい	:	일매, 한 장	:	noun
5	:	一回	:	いっかい	:	일회, 한 번, 한 돌	:	noun
5	:	一階	:	いっかい	:	일층, 관직의 일계급	:	noun
5	:	一個·一箇	:	いっこ	:	한 개, 일개, 한 사람	:	noun
5	:	一週間	:	いっしゅうかん	:	일주간	:	noun
5	:	一杯	:	いっぱい	:	일배, 한 잔	:	noun
5	:	一匹·一疋	:	いっぴき	:	한 필, 한 마리, 말 한 마리	:	noun
5	:	一分	:	いっぷん	:	일 분, 일 푼	:	noun
5	:	一本	:	いっぽん	:	한 자루, 나무 한 그루	:	noun
5	:	何時	:	いつ	:	언제, 어느 때	:	noun
5	:	五日	:	いつか	:	오일, 닷새, 초닷새	:	noun
5	:	五つ	:	いつつ	:	다섯, 다섯살	:	noun
5	:	何時も	:	いつも	:	언제나, 늘, 여느 때	:	noun
5	:	犬·狗	:	いぬ	:	개, 주구, 앞잡이	:	noun
5	:	今	:	いま	:	지금, 이제, 현재의	:	noun
5	:	意味	:	いみ	:	의미, 뜻, 말의 뜻, 까닭	:	noun
5	:	妹	:	いもうと	:	누이동생, 처제	:	noun
5	:	入(り)口	:	いりぐち	:	입구, 시초, 첫머리	:	noun
5	:	色	:	いろ	:	색, 빛, 빛깔, 안색, 낯빛	:	noun
5	:	色色·種種	:	いろいろ	:	여러 가지 종류, 가지각색	:	noun
5	:	上	:	うえ	:	위, 부근, 가	:	noun
5	:	後ろ	:	うしろ	:	뒤, 뒤쪽, 그늘, 등	:	noun
5	:	歌	:	うた	:	노래, 단가	:	noun
5	:	海	:	うみ	:	바다, 호수	:	noun
5	:	上着·上衣	:	うわぎ	:	겉옷	:	noun
5	:	絵·画	:	え	:	그림	:	noun
5	:	映画館	:	えいがかん	:	영화관	:	noun
5	:	英語	:	えいご	:	영어	:	noun
5	:	駅	:	えき	:	역, 정거장, 역참	:	noun
5	:	円	:	えん	:	둥긂, 또, 둥근 것, 엔	:	noun
5	:	鉛筆	:	えんぴつ	:	연필, ‘음경’의 은어	:	noun
5	:	大ぜい·大勢	:	おおぜい	:	많은 사람, 여럿	:	noun
5	:	御母さん	:	おかあさん	:	엄마, 어머니	:	noun
5	:	お菓子	:	おかし	:	과자	:	noun
5	:	お金·御金	:	おかね	:	돈, 금전	:	noun
5	:	お客さん	:	おきゃくさん	:	손님, 다루기 쉬운 상대	:	noun
5	:	奥さん·奥様	:	おくさん	:	부인, 아주머니	:	noun
5	:	お酒	:	おさけ	:	술	:	noun
5	:	お皿	:	おさら	:	접시	:	noun
5	:		:	おじいさん	:	할아버지, 영감님	:	noun
5	:		:	おじさん	:	아저씨, 백부·숙부의 높임말	:	noun
5	:	お茶	:	おちゃ	:	차, 일하는 도중에 잠깐 쉼	:	noun
5	:	お父さん	:	おとうさん	:	아버지	:	noun
5	:	弟	:	おとうと	:	남동생, 아우, 누이동생	:	noun
5	:	男	:	おとこ	:	사나이, 남자, 사나이다움	:	noun
5	:	男の子	:	おとこのこ	:	사내아이, 아들, 젊은 남자	:	noun
5	:	男の人	:	おとこのひと	:	남자	:	noun
5	:	一昨日	:	おととい	:	그저께, 재작일	:	noun
5	:	一昨年	:	おととし	:	그러께, 재작년	:	noun
5	:	大人·乙名	:	おとな	:	어른, 성인, 어른스러움	:	noun
5	:	御中·御腹	:	おなか	:	배	:	noun
5	:	お兄さん	:	おにいさん	:	형, 형님, 오빠	:	noun
5	:	御姉さん∙御姐さん	:	おねえさん	:	언니, 누나, 아가씨, 아줌마	:	noun
5	:		:	おばあさん	:	할머님, 조모님, 할머니	:	noun
5	:		:	おばさん	:	아주머니	:	noun
5	:	お風呂	:	おふろ	:	목욕, 욕실	:	noun
5	:	お弁当	:	おべんとう	:	도시락	:	noun
5	:		:	おまわりさん	:	경찰	:	noun
5	:	音楽	:	おんがく	:	음악	:	noun
5	:	女	:	おんな	:	여자, 여성, 여인	:	noun
5	:	女の子	:	おんなのこ	:	여자아이, 젊은 여자, 아가씨	:	noun
5	:	女の人	:	おんなのひと	:	여자	:	noun
5	:	会社	:	かいしゃ	:	회사	:	noun
5	:	会社員	:	かいしゃいん	:	회사원	:	noun
5	:	階段	:	かいだん	:	계단, 층층대, 단계, 순서	:	noun
5	:	買(い)物	:	かいもの	:	물건을 삼, 산 물건	:	noun
5	:	顔	:	かお	:	얼굴, 낯, 얼굴 표정, 기색	:	noun
5	:	鍵	:	かぎ	:	열쇠	:	noun
5	:	傘	:	かさ	:	우산, 양산	:	noun
5	:	風	:	かぜ	:	바람, 형세, 형편, 막연한 것	:	noun
5	:	風邪	:	かぜ	:	감기, 고뿔	:	noun
5	:	家族	:	かぞく	:	가족	:	noun
5	:	角	:	かど	:	모난 귀퉁이, 구석, 길모퉁이	:	noun
5	:	鞄	:	かばん	:	가방	:	noun
5	:	花瓶	:	かびん	:	화병, 꽃병	:	noun
5	:	紙	:	かみ	:	종이, 보	:	noun
5	:	火曜日	:	かようび	:	화요일	:	noun
5	:	体·身体·躰·軀	:	からだ	:	몸, 육체, 신체	:	noun
5	:	川·河	:	かわ	:	하천, 강, 내	:	noun
5	:	漢字	:	かんじ	:	한자	:	noun
5	:	外国人	:	がいこくじん	:	외국인	:	noun
5	:	学生	:	がくせい	:	학생, 특히, 대학생	:	noun
5	:	学校	:	がっこう	:	학교	:	noun
5	:	木·樹	:	き	:	나무, 수목, 재목	:	noun
5	:	北	:	きた	:	북, 북쪽, 북풍	:	noun
5	:	喫茶店	:	きっさてん	:	찻집, 카페	:	noun
5	:	切手	:	きって	:	수표, 어음	:	noun
5	:	切符	:	きっぷ	:	표	:	noun
5	:	昨日	:	きのう	:	어제	:	noun
5	:	九	:	きゅう	:	구, 아홉	:	noun
5	:	今日	:	きょう	:	오늘, 금일	:	noun
5	:	教室	:	きょうしつ	:	교실, 대학 연구실, 강습	:	noun
5	:	兄弟	:	きょうだい	:	형제, 동기	:	noun
5	:	去年	:	きょねん	:	거년, 지난해, 작년	:	noun
5	:	嫌い	:	きらい	:	싫음, 가림, 차별	:	noun
5	:	牛肉	:	ぎゅうにく	:	우육, 쇠고기	:	noun
5	:	牛乳	:	ぎゅうにゅう	:	우유	:	noun
5	:	銀行	:	ぎんこう	:	은행	:	noun
5	:	九月	:	くがつ	:	구월	:	noun
5	:	薬	:	くすり	:	약, 병 치료제, 유익, 도움	:	noun
5	:	果物	:	くだもの	:	과실, 과일	:	noun
5	:	口	:	くち	:	입, 아가리, 말	:	noun
5	:	靴·沓·履	:	くつ	:	신, 신발, 구두	:	noun
5	:	靴下·沓下	:	くつした	:	양말	:	noun
5	:	国	:	くに	:	나라, 국가	:	noun
5	:	位	:	くらい	:	지위, 계급, 품격	:	noun
5	:	車	:	くるま	:	차륜, 수레바퀴	:	noun
5	:	警官	:	けいかん	:	경관	:	noun
5	:	今朝	:	けさ	:	오늘 아침	:	noun
5	:	結婚	:	けっこん	:	결혼	:	noun
5	:	元気	:	げんき	:	원기, 기력	:	noun
5	:	公園	:	こうえん	:	공원	:	noun
5	:	紅茶	:	こうちゃ	:	홍차	:	noun
5	:	交番	:	こうばん	:	교번, 번을 갈아 듦	:	noun
5	:	声	:	こえ	:	소리, 한자의 음	:	noun
5	:	九日	:	ここのか	:	구일, 아흐렛 날	:	noun
5	:	今年	:	ことし	:	올해, 금년	:	noun
5	:	子ども·子供	:	こども	:	아이, 자식, 아들딸	:	noun
5	:	今月	:	こんげつ	:	금월, 이달	:	noun
5	:	今週	:	こんしゅう	:	금주, 이번 주	:	noun
5	:	今晩	:	こんばん	:	오늘 밤	:	noun
5	:	五	:	ご	:	오, 다섯, 다섯째, 제5위	:	noun
5	:	五月	:	ごがつ	:	오월	:	noun
5	:	午後·午后	:	ごご	:	오후	:	noun
5	:	五時	:	ごじ	:	다섯 시, 계절이 변하는 시기	:	noun
5	:	午前	:	ごぜん	:	오전, 상오	:	noun
5	:	御飯	:	ごはん	:	‘めし·食事’의 공손한 말씨	:	noun
5	:	財布	:	さいふ	:	돈지갑	:	noun
5	:	魚	:	さかな	:	물고기, 생선	:	noun
5	:	先	:	さき	:	앞, 선두, 전방	:	noun
5	:	作文	:	さくぶん	:	작문, 글짓기	:	noun
5	:	三	:	さん	:	셋, 세 번째	:	noun
5	:	三月	:	さんがつ	:	3월	:	noun
5	:	三時	:	さんじ	:	오후의 간식, 아침·낮·밤	:	noun
5	:	三人	:	さんにん	:	삼인, 세 사람	:	noun
5	:	三番	:	さんばん	:	셋, 세 번, 세 번째	:	noun
5	:	三本	:	さんぼん	:	세 자루, 세 대, 세 개	:	noun
5	:	散歩	:	さんぽ	:	산보, 산책	:	noun
5	:	三枚	:	さんまい	:	석 장	:	noun
5	:	雑誌	:	ざっし	:	잡지, 잡다한 사항을 쓴 책	:	noun
5	:	四	:	し	:	사, 넷	:	noun
5	:	塩	:	しお	:	소금, 식염	:	noun
5	:	四月	:	しがつ	:	사월	:	noun
5	:	仕事·為事	:	しごと	:	일, 직업, 업무	:	noun
5	:	下	:	した	:	아래, 밑, 하부, 밑부분, 예비의	:	noun
5	:	七	:	しち	:	칠, 일곱	:	noun
5	:	七月	:	しちがつ	:	칠월	:	noun
5	:	写真	:	しゃしん	:	사진	:	noun
5	:	宿題	:	しゅくだい	:	숙제	:	noun
5	:	食堂	:	しょくどう	:	식당	:	noun
5	:	新聞	:	しんぶん	:	신문	:	noun
5	:	時間	:	じかん	:	시간, 때, 시각	:	noun
5	:	辞書	:	じしょ	:	사서, 사전	:	noun
5	:	十·拾	:	じゅう	:	십, 열, 전부, 전체	:	noun
5	:	十一月	:	じゅういちがつ	:	11월, 동짓달	:	noun
5	:	十月	:	じゅうがつ	:	시월	:	noun
5	:	十二月	:	じゅうにがつ	:	12월, 섣달	:	noun
5	:	上手	:	じょうず	:	상수, 능란함, 치렛말	:	noun
5	:	好き	:	すき	:	좋아함, 호색, 호기심	:	noun
5	:	背	:	せ	:	등, 배의 반대쪽, 뒤	:	noun
5	:	生徒	:	せいと	:	학생	:	noun
5	:	石鹸	:	せっけん	:	비누	:	noun
5	:	節倹	:	せっけん	:	절검, 절약, 검약	:	noun
5	:	千	:	せん	:	천, 수많음의 비유	:	noun
5	:	先月	:	せんげつ	:	선월, 지난달	:	noun
5	:	先週	:	せんしゅう	:	전주, 지난주	:	noun
5	:	先生	:	せんせい	:	선생, 스승	:	noun
5	:	外	:	そと	:	밖, 바깥, 겉	:	noun
5	:	蕎麦	:	そば	:	메밀, 메밀국수.	:	noun
5	:	空	:	そら	:	하늘, 일부러, 공연히	:	noun
5	:	建物	:	たてもの	:	건물, 건축물	:	noun
5	:	食べ物	:	たべもの	:	음식물, 먹을 것	:	noun
5	:	卵·玉子	:	たまご	:	알, 달걀, 계란	:	noun
5	:	誕生日	:	たんじょうび	:	생일.	:	noun
5	:	大学	:	だいがく	:	대학	:	noun
5	:	台所	:	だいどころ	:	부엌, 비유적으로, 살림, 가계	:	noun
5	:	近く	:	ちかく	:	가까운 곳, 근처	:	noun
5	:	地下鉄	:	ちかてつ	:	地下鉄道의 준말, 지하철.	:	noun
5	:	父	:	ちち	:	아버지, 하느님, 성부	:	noun
5	:	一日·朔·朔日	:	ついたち	:	초하루	:	noun
5	:	次	:	つぎ	:	다음, 버금, 역참	:	noun
5	:	机	:	つくえ	:	책상	:	noun
5	:	手	:	て	:	손	:	noun
5	:	手紙	:	てがみ	:	편지, 서한	:	noun
5	:	天気	:	てんき	:	날씨, 일기, 쾌청한 날씨	:	noun
5	:	出口	:	でぐち	:	출구	:	noun
5	:	電気	:	でんき	:	전기, 전등	:	noun
5	:	電車	:	でんしゃ	:	전차	:	noun
5	:	電話	:	でんわ	:	전화	:	noun
5	:	十日	:	とおか	:	10일간, 초열흘	:	noun
5	:	時時	:	ときどき	:	가끔, 때때로, 그때그때	:	noun
5	:	時計	:	とけい	:	시계	:	noun
5	:	所·処	:	ところ	:	곳, 장소, 분	:	noun
5	:	年·歳	:	とし	:	해, 나이, 연령, 노령, 노년	:	noun
5	:	図書館	:	としょかん	:	도서관	:	noun
5	:	隣·鄰	:	となり	:	이웃, 옆, 이웃집	:	noun
5	:	友達	:	ともだち	:	친구, 동무, 벗	:	noun
5	:	鳥	:	とり	:	새, 조류	:	noun
5	:	鳥肉	:	とりにく	:	새고기, 특히, 닭고기	:	noun
5	:	動物	:	どうぶつ	:	동물	:	noun
5	:	土曜日	:	どようび	:	토요일	:	noun
5	:	中	:	なか	:	가운데, 중, 안, 속	:	noun
5	:	夏	:	なつ	:	여름, 하절	:	noun
5	:	夏休み	:	なつやすみ	:	여름 방학, 여름휴가	:	noun
5	:	七	:	なな	:	일곱, 수가 많음을 나타냄	:	noun
5	:	七日	:	なのか	:	초이렛날, 7일간	:	noun
5	:	名前	:	なまえ	:	이름	:	noun
5	:	何回	:	なんかい	:	몇 회, 몇 번, 여러 번	:	noun
5	:	何個	:	なんこ	:	몇 개	:	noun
5	:	何時	:	なんじ	:	하시, 몇 시	:	noun
5	:	何日	:	なんにち	:	며칠, 며칟날	:	noun
5	:	何人	:	なんにん	:	몇 사람	:	noun
5	:	何年	:	なんねん	:	몇 년, 몇 해, 몇 살	:	noun
5	:	何番	:	なんばん	:	몇 번, 몇 째	:	noun
5	:	二	:	に	:	둘, 두 번째, 같지 않음	:	noun
5	:	二階	:	にかい	:	‘二階建て’의 준말, 이층	:	noun
5	:	二月	:	にがつ	:	2월	:	noun
5	:	肉	:	にく	:	살, 동물의 근육, 고기	:	noun
5	:	西	:	にし	:	서쪽, 서풍, 関西 지방	:	noun
5	:	日曜日	:	にちようび	:	일요일	:	noun
5	:	二年	:	にねん	:	이년, 두 해, 일년의 다음 해	:	noun
5	:	二番	:	にばん	:	이번, 두 번째, 이등	:	noun
5	:	日本人	:	にほんじん	:	일본인, 일본 사람	:	noun
5	:	二枚	:	にまい	:	두 장, 두 개, 두 부분	:	noun
5	:	庭	:	にわ	:	정원, 뜰, 장소	:	noun
5	:	猫	:	ねこ	:	고양이, ‘三味線’의 별칭, 기생의 별칭	:	noun
5	:	飲(み)物	:	のみもの	:	마실 것, 음료	:	noun
5	:	灰皿	:	はいざら	:	재떨이	:	noun
5	:	葉書	:	はがき	:	엽서	:	noun
5	:	二十·二十歳	:	はたち	:	20세, 스무 살, 20, 스물	:	noun
5	:	八	:	はち	:	여덟, 여덟째	:	noun
5	:	八月	:	はちがつ	:	8월	:	noun
5	:	二十日	:	はつか	:	20일, 스무날, 그달의 20일째	:	noun
5	:	鼻	:	はな	:	코, 후각	:	noun
5	:	花·華	:	はな	:	꽃	:	noun
5	:	話	:	はなし	:	이야기, 말, 의논, 소문	:	noun
5	:	母	:	はは	:	모친, 어머니	:	noun
5	:	春	:	はる	:	봄, 새해, 전성기, 한창때	:	noun
5	:	番号	:	ばんごう	:	번호	:	noun
5	:	晩御飯	:	ばんごはん	:	저녁 식사	:	noun
5	:	東	:	ひがし	:	동쪽, 동풍, 関東 지방	:	noun
5	:	飛行機	:	ひこうき	:	비행기	:	noun
5	:	人	:	ひと	:	사람, 인류, 인간	:	noun
5	:	一つ	:	ひとつ	:	하나, 수의 하나, 한, 그럼, 한 번	:	noun
5	:	一人	:	ひとり	:	한 사람	:	noun
5	:	暇·閑	:	ひま	:	틈, 짬, 한가한 상태	:	noun
5	:	百	:	ひゃく	:	백, 다수, 많은 것	:	noun
5	:	百点	:	ひゃくてん	:	100점	:	noun
5	:	昼	:	ひる	:	낮	:	noun
5	:	昼御飯	:	ひるごはん	:	점심	:	noun
5	:	病院	:	びょういん	:	병원	:	noun
5	:	病気	:	びょうき	:	병, 앓음, 질병, 악습	:	noun
5	:	服	:	ふく	:	옷, 양복	:	noun
5	:	二つ	:	ふたつ	:	둘, 두 개, 두 살, 둘째	:	noun
5	:	二人	:	ふたり	:	두 사람	:	noun
5	:	二日	:	ふつか	:	이틀, 2일	:	noun
5	:	冬	:	ふゆ	:	겨울	:	noun
5	:	部屋	:	へや	:	방, 헛간	:	noun
5	:	勉強	:	べんきょう	:	공부, 쓰라린 경험, 시련	:	noun
5	:	便利	:	べんり	:	편리	:	noun
5	:	方	:	ほう	:	방면, 방향, 쪽, 부면	:	noun
5	:	外·他	:	ほか	:	다른 것, 딴 것, 바깥, 밖	:	noun
5	:	本	:	ほん	:	책, 서적, 본…, 자루, 개비	:	noun
5	:	毎朝	:	まいあさ	:	매일 아침, 아침마다	:	noun
5	:	毎月	:	まいげつ	:	매월, 달마다	:	noun
5	:	毎週	:	まいしゅう	:	매주, 일주일마다	:	noun
5	:	毎日	:	まいにち	:	매일, 날마다	:	noun
5	:	毎年	:	まいねん	:	매년, 해마다	:	noun
5	:	毎晩	:	まいばん	:	매일 밤, 밤마다	:	noun
5	:	前	:	まえ	:	앞, 앞서, 전, 먼저	:	noun
5	:	又·復·亦	:	また	:	다른 때, 다음	:	noun
5	:	町	:	まち	:	도회, 읍내, 번화가	:	noun
5	:	窓	:	まど	:	창, 창문, 학창	:	noun
5	:	右	:	みぎ	:	우, 오른쪽, 우측	:	noun
5	:	水	:	みず	:	물	:	noun
